id,text,en_text,created_at,lang
1529730222056415232,쇼피영통팬싸shopeefansign제가SourGrapes이랑잘어울긴가봐LESSERAFIM르세라핌HUHYUNJIN허윤진YUNJIN윤진…,Shopeefansign I guess I get along well with SourGrapes LESSERAFIM,2022-05-26 07:44:40+00:00,ko
1529730167739863040,VIDEO사랑스러움으로가득찬LESSERAFIM르세라핌FEARLESSTHESHOW,VIDEO LESSERAFIM full of loveliness FEARLESSTHESHOW,2022-05-26 07:44:27+00:00,ko
1529730657382899712,한터차트HanteoChart주간음반차트월주WeeklyPhysicalRecordChartrdWeekofMayTopoffclASTROofficialONEUSTXT…,Hanteo ChartHanteoChartWeekly Album ChartMonthlyWeeklyPhysicalRecordChartrdWeekofMayTopoffclASTROofficialONEUSTXT…,2022-05-26 07:46:24+00:00,ko
1529730686592385025,garamarion나도잘몰라서팦잘알트친들답기다리는즁,"garamarion I don&#39;t know too well, so I&#39;m just waiting like an acquaintance",2022-05-26 07:46:31+00:00,ko
1529730596406448128,garam겁에질렸군,Garam I&#39;m scared,2022-05-26 07:46:09+00:00,ko
1529731237056860160,데일리은채LESSERAFIMEUNCHAEFEARLESS은채,Daily Eunchae LESSERAFIMEUNCHAEFEARLESS Eunchae,2022-05-26 07:48:42+00:00,ko
1529731209022132224,KeepyourfocousontheissuenotinHybecontentThiscompanydidntsortoutthingsdontgetdistractedbyitdropthetags국뷔지켜국뷔유닛국뷔최고국뷔사랑해WELOVEYOUTAEKOOKTAEKOOKFOREVERTAEKOOKBESTUNIT,KeepyourfocousontheissuenotinHybecontentThiscompanydidntsortoutthingsdontgetdistractedbyitdropthetags국뷔지켜국뷔유닛국뷔최고국뷔사랑해WELOVEYOUTAEKOOKTAEKOOKFOREVERTAEKOOKBESTUNIT,2022-05-26 07:48:35+00:00,ko
1529730589661995008,방탄소년단갤러리는박지민악개들과하이브바이럴직원들의일터입니다이미한두아미가월일계정에회사작전을알려줬네요FREETAEHYUNGFROMHYBEFREETAEHYUNGFROM…,BTS Gallery is the workplace of Park Jimin and Hive Viral employees,2022-05-26 07:46:08+00:00,ko
1529732079734620160,전보다괜찮게나왔네요ㅎ혹시아래링크깨지면알려주세요르세라핌LESSERAFIM포카HD장포토카드상세정보파트너스활동을통해일정액의수수료를제공받을수있음낼두시에막힐거같아요ㅠ,It came out better than before. Please let me know if the link below is broken. LESSERAFIM Poca HD Photo Card Details You can receive a certain amount of commission through partner activities.,2022-05-26 07:52:03+00:00,ko
1529731890344710144,저희첫위했어요팬분들도너무너무축하하고고마워요우리앞으로도쭉함께해서행복하자구요더열심히하는르세라핌될테니까지켜봐주세요사랑해요LESSERAFIMKIMCHAEWONhttps…,"We did it for our first place. Congratulations and thank you to the fans too. Let&#39;s be happy together in the future. I&#39;ll become a hard-working Le Seraphim, so please watch over me. I love you LESSERAFIMKIMCHAEWON https…",2022-05-26 07:51:18+00:00,ko
1529731860065988608,저희가ㅠㅠ위를ㅠㅠ했어요ㅠㅠ덕분에평생잊지못할소중한날이된것같아요값진상오늘받게되었는데그것도팬분들앞에서받을수있어서더욱더울컥했던거같아요감사하고또감사합니다LESSER…,"We did it ㅠㅠ We did it ㅠㅠ Thanks to you, I think it became a precious day that I will never forget for the rest of my life.",2022-05-26 07:51:11+00:00,ko
1529731781909684224,르세라핌위버스특전포카양도편택만가능합니다예민하시면구매준등기quasiregistrationLESSERAFIMfearless김채원사쿠라카즈하홍은채김가람허윤진포카위버스샵특전홀로그램poca,"Le Seraphim Weverse privilege poca transfer only available. If you are sensitive, purchase quasiregistrationLESSERAFIMfearless Kim Chae-won Sakura Kazu Ha Hong Eun-chae Kim Garam Heo Yunjin Poka Wei bus shop privilege hologram poca",2022-05-26 07:50:52+00:00,ko
1529732237100732417,전보다괜찮게나왔네요ㅎ혹시아래링크깨지면알려주세요르세라핌앨범피어리스미니집FEARLESS종세트상세정보파트너스활동을통해일정액의수수료를제공받을수있음낼두시에막힐거같아요ㅠ,It came out better than before.,2022-05-26 07:52:41+00:00,ko
1529732016350015488,모두의익명질문을모집중최근답변한질문●브리님스페이스푸슝공유해…●여자들은미술관갔으면가서…●스페왜나가셨어요오ㅜ●진심르세라핌떡밥뜰때마다…질문상자익명질문모집중,Recruiting everyone&#39;s anonymous questions. Recently answered questions ● Brinim Space Fusiung Share... ●Women go to art museums... ●Why did you go out TT ●Sincerely every time Seraphim rice cake is opened… Question Box Anonymous Questions Recruitment,2022-05-26 07:51:48+00:00,ko
1529731489914425344,르세라핌앨범포카양도LESSERAFIMfearless앨범포카양도교환poca김채원채원사쿠라쿠라카즈하홍은채은채김가람가람허윤진윤진위버스샵홀로그램특전미공포양도럭드쇼케이스엠투유케타포사웨luckydraw,LESSERAFIMfearless album poca transfer poca,2022-05-26 07:49:42+00:00,ko
1529730323340480513,김가람탈퇴해김채원이너무안쓰러움…재데뷔제일오래걸리고리더라고학폭가해자커버하고하이브가좆같은의상입히고안무시키고메보롤이라고생하고유일한한국인재데뷔멤버라고홍보활동오지게나가고…,"I feel so sorry for Kim Ga-ram leaving Kim Chae-won... It took the longest time to re-debut, and as a leader, I cover up after being bullied, Hive puts on a fucking costume, choreographs me, pretends to be Mebolol, and goes out to promote as the only talented Korean debut member...",2022-05-26 07:45:04+00:00,ko
1529732826840678400,주간아재밌게보셨나요LESSERAFIMGARAM,Did you enjoy the week LESSERAFIMGARAM?,2022-05-26 07:55:01+00:00,ko
1529732805340561408,오늘팬싸인회재밌었어요앞으로도자주봐용감사합니다LESSERAFIMKIMGARAM,Today&#39;s fan signing was fun. See you often. Thank you LESSERAFIMKIMGARAM,2022-05-26 07:54:56+00:00,ko
1529732788101971985,핑꾸핑꾸오늘도와주셔서감사합니다LESSERAFIMGARAM,Thank you for coming to us today LESSERAFIMGARAM,2022-05-26 07:54:52+00:00,ko
1529732776009814017,저번주뮤뱅때못풀었던사진이지롱롱LESSERAFIMGARAM,Last week&#39;s MUbang photo that I couldn&#39;t solve LESSERAFIMGARAM,2022-05-26 07:54:49+00:00,ko
1529733703794049024,나의김가람최애파트더는없어패배,"My favorite Kim Garam, there is no more, I lost",2022-05-26 07:58:30+00:00,ko
1530008628182523904,SEVENTEEN세븐틴thAnniversaryMerchMOMENTQampASEVENTEENsMOMENT앞으로도좋은MOMENT만들자구요캐럿들과함께한년중세븐틴의기억에남은순…,"SEVENTEEN SeventeenthAnniversaryMerchMOMENTQampASEVENTEENsMOMENTLet’s make a good MOMENT in the future. Together with Carats, Seventeen’s memorable moments of the year…",2022-05-27 02:10:57+00:00,ko
1530008257431240704,SEVENTEEN세븐틴thAnniversaryMerchMOMENTDesignBehind세븐틴의손길이담긴주년기념머치멤버들의손그림에숨겨진의미는…,SEVENTEEN SeventeenthAnniversaryMerchMOMENTDesignBehindSeventeen&#39;s handwritten anniversary commemoration The meaning hidden in the hand drawings of many members...,2022-05-27 02:09:29+00:00,ko
1530007883118944256,RTrt포카반이상팔리면덕자쏴드려용준등기반택dmmeplzphotocardpocaHybeInsightcardsell투바투럭키드로우포카럭드하이브인…,"If it sells more than RTrt Pokaban, shoot the Deokja.",2022-05-27 02:08:00+00:00,ko
1530010440474198016,가기전에문제해결을위한공지는줘야하지않겠니정바비수록곡삭제해HYBEOFFICIALtwtBIGHITMUSICbtsbighithitmanbHYBEMERCHweverseshop…,"Before we go, shouldn&#39;t we give a notice to solve the problem? Jung, delete Bobby&#39;s songs HYBEOFFICIALtwtBIGHITMUSICbtsbighithitmanbHYBEMERCHweverseshop…",2022-05-27 02:18:09+00:00,ko
1530011963937660928,해명자료다찾아서안겨줘도입닫고있는소속사이런게부작위범이지뭐냐내부공사다쳐놓고아무것도안한척하긴안티들자료다모아줘도안해팬이대신고발한것마저막은것들이잖아경찰수사압수수색직…,"Even if they find all the explanatory materials and give them to them, they keep their mouths shut. What is an omission?",2022-05-27 02:24:13+00:00,ko
1530012573793329152,심리적괴롭힘이사주편확대판인것같네남은계약기간이보다더한짓도할텐데우리는도흔들림없으니팬들믿고잘버텨줘우린깐부잖아너의용기를응원해너의독립을기대하고기다려태형아하고싶은…,"Psychological harassment seems to be an enlarged version of the four weeks. The remaining contract period will do more than that, but we are not shaken, so trust the fans and hold on to it. We are tough. Cheer up your courage. I look forward to your independence.",2022-05-27 02:26:38+00:00,ko
1530016421295849472,리제니뷔사실아닙니다뷔가아니라젠틀몬스터모델입니다FREETAEHYUNGFROMHYBENOHYBE언제나태형편태형아하고싶은거다해BTStwt정바비filterout정…,"Re-Jenny V It&#39;s not true, it&#39;s not V, it&#39;s a gentle monster model FREETAEHYUNGFROMHYBENOHYBE Always Taehyung Pyeontaehyung, do what you want BTStwt Jung Bobby filterout Jung…",2022-05-27 02:41:55+00:00,ko
1530017058208899072,프리뷰오늘도넘이뽀카즈하KAZUHALESSERAFIMLESSERAFIM르세라핌一葉中村一葉かずはルセラフィムカズハlesserafim…,프리뷰 오늘 도넘 이뽀 카즈 하KAZUHALESSERAFIMLESSERAFIM 르세라 핌 Ichiyo Nakamura Kazuha lesserafim…,2022-05-27 02:44:27+00:00,ko
1530017047865806849,프리뷰허윤진윤진ユンジンyunjin르세라핌LESSERAFIM,Preview Heo Yunjin Yoonjin ユンジン yunjin,2022-05-27 02:44:25+00:00,ko
1530017040706064385,중중퇴아니어디또가니즈하야ㅋㅋㄱㅋ넘바쁜거아냐우래기카즈하KAZUHALESSERAFIMLESSERAFIM르세라핌一葉中村一葉かずはルセラフィムカズハ…,"Drop out of school, go somewhere else hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha",2022-05-27 02:44:23+00:00,ko
1530017030887317534,뮤뱅출근길허윤진YUNJINホユンジン카즈하KAZUHAカズハ샤인즈SHINEZ르세라핌LESSERAFIM,Mu-Bang&#39;s commute to workYUNJINホユンジンKazuhaKAZUHAKazuhashinesSHINEZLESSERAFIM,2022-05-27 02:44:21+00:00,ko
1530017016358522880,여러부우운너무너무보고싶었어요오늘무대어땠나요일렉기타치고싶게만드는의상LESSERAFIMHUHYUNJIN허윤진ホユンジン,I missed you so much. How was today&#39;s stage? Costumes that made you want to play the electric guitar LESSERAFIMHUHYUNJIN Heo Yunjin,2022-05-27 02:44:17+00:00,ko
1530017014579863554,뮤직뱅크중출카즈하프리뷰카즈하KAZUHA르세라핌LESSERAFIM,Music Bank Middle Out Kazuha Preview KAZUHA KAZUHA LESSERAFIM,2022-05-27 02:44:17+00:00,ko
1530017011467952128,르세라핌카즈하뮤직뱅크중간퇴근프리뷰카즈하KAZUHA르세라핌LESSERAFIM,KAZUHA KAZUHA LESSERAFIM,2022-05-27 02:44:16+00:00,ko
1530017007030407169,르세라핌LESSERAFIM우아한비주얼의하트장인들KBS뮤직뱅크출근길르세라핌LESSERAFIMFEARLESS사쿠라김채원허윤진카즈하홍은채뮤직뱅크MU…,LESSERAFIM Elegant visual heart craftsmen KBS Music Bank Commuting Gille Seraphim LESSERAFIMFEARLESS Sakura Kim Chae-won Heo Yun-jin Kazuha Hong Eun-chae Music Bank MU…,2022-05-27 02:44:15+00:00,ko
1530016997018243072,중중퇴아니어디또가니즈하야ㅋㅋㄱㅋ넘바쁜거아냐우래기카즈하KAZUHALESSERAFIMLESSERAFIM르세라핌一葉中村一葉かずはルセラフィムカズハlesserafim,"Not dropping out, going somewhere else hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha",2022-05-27 02:44:13+00:00,ko
1530016988193357824,하이르세라핌LESSERAFIM사쿠라宮脇咲良,Hail Seraphim LESSERAFIM Sakura Palace,2022-05-27 02:44:10+00:00,ko
1530016975870517249,사운드웨이브팬싸채원이갸루피스르세라핌김채원채원LESSERAFIMKIMCHAEWONCHAEWON,Chaewon Kim Chaewon LESSERAFIMKIMCHAEWONCHAEWON,2022-05-27 02:44:08+00:00,ko
1530016970753843201,뮤직뱅크중중퇴카즈하프리뷰카즈하KAZUHA르세라핌LESSERAFIM,Music Bank Dropout Kazuha Preview KAZUHA KAZUHA LESSERAFIM,2022-05-27 02:44:06+00:00,ko
1530016965221175297,중출즈하야카즈하KAZUHALESSERAFIMLESSERAFIM르세라핌一葉中村一葉かずはルセラフィムカズハlesserafim…,중출 즈하야 카즈 하KAZUHALESSERAFIMLESSERAFIM 르세라핌 Kazuha Nakamura Kazuha lesserafim…,2022-05-27 02:44:05+00:00,ko
1530016963920945153,중퇴카즈하KAZUHALESSERAFIMLESSERAFIM르세라핌一葉中村一葉かずはルセラフィムカズハlesserafim…,중퇴 카즈 하KAZUHALESSERAFIMLESSERAFIM 르세 라핌 Ichiyo Nakamura Kazuha Lucera Fim Kazuha lesserafim…,2022-05-27 02:44:05+00:00,ko
1530016937664970752,오늘도모자썼지요오늘엠카어땠어요LESSERAFIMKIMCHAEWON김채원,I wore a hat today. How was Mcar today? LESSERAFIMKIMCHAEWON Kim Chae-won,2022-05-27 02:43:58+00:00,ko
1530016888956149762,오늘엠카도응원해주셔서감사합니다새로운머리도했는데어때요LESSERAFIMFEARLESSEUNCHAE은채,Thank you for cheering for Mka today too. How about a new haircut? LESSERAFIMFEARLESSEUNCHAE Eunchae,2022-05-27 02:43:47+00:00,ko
1530016886943010816,뮤직뱅크출근프리뷰늦은아침밝게빛나는샤인즈카즈하KAZUHA르세라핌LESSERAFIM,Music Bank Commuting Preview Late Morning Shining Shines Kazuha KAZUHA LESSERAFIM,2022-05-27 02:43:46+00:00,ko
1530016885307125761,KP르세라핌LESSERAFIM사쿠라X홍은채X김채원바비인형들의뮤뱅출근길마니아TV르세라핌LESSERAFIMFEARLESS사…,KP LESSERAFIM Sakura X Hong Eun-chae X Kim Chae-won Barbie dolls mubang commute to work mania TV LESSERAFIMFEARLESS company…,2022-05-27 02:43:46+00:00,ko
1530016875760869376,굿모닝사쿠라SAKURALESSERAFIM르세라핌,Good morning Sakura SAKURALESSERAFIM Le Seraphim,2022-05-27 02:43:44+00:00,ko
1530016866093019136,르세라핌카즈하뮤직뱅크출근프리뷰카즈하KAZUHA르세라핌LESSERAFIM,Le Seraphim Kazuha Music Bank Commuting Preview KAZUHA LESSERAFIM,2022-05-27 02:43:41+00:00,ko
1530016807301554184,지금까지나왔던음악방송모니터링중…팬분들은어떤무대가더마음에들었어용ㅎㅎLESSERAFIMSAKURA사쿠라ックラFEARLESSBlueFlame…,Monitoring music broadcasts that have come out so far... Which stage did the fans like more hehe LESSERAFIMSAKURA Sakura FEARLESSBlueFlame…,2022-05-27 02:43:27+00:00,ko
1530016780646637574,중출즈하야카즈하KAZUHALESSERAFIMLESSERAFIM르세라핌一葉中村一葉かずはルセラフィムカズハlesserafim,중출 즈하야 카즈 하KAZUHALESSERAFIMLESSERAFIM 르세라핌 Kazuha Nakamura Kazuha lesserafim,2022-05-27 02:43:21+00:00,ko
1530016743808180235,뮤직뱅크출근윤진카즈하프리뷰카즈하KAZUHA허윤진윤진YUNJIN르세라핌LESSERAFIM,Music Bank Commuter Yoonjin Kazuha Preview KAZUHA KAZUHA Heo Yunjin Yoonjin YUNJIN,2022-05-27 02:43:12+00:00,ko
1530018307079778305,프리뷰LESSERAFIM르세라핌KIMCHAEWON김채원チェウォン,Preview LESSERAFIMKIMCHAEWON,2022-05-27 02:49:25+00:00,ko
1530018294542966784,르세라핌카즈하뮤직뱅크중간퇴근프리뷰카즈하KAZUHA르세라핌LESSERAFIM,KAZUHA KAZUHA LESSERAFIM,2022-05-27 02:49:22+00:00,ko
1530018292131192834,르세라핌채원뮤직뱅크출근프리뷰채원김채원Chaewon르세라핌LESSERAFIM,Le Seraphim Chaewon Music Bank Commuting Preview,2022-05-27 02:49:21+00:00,ko
1530018198250065921,뮤직뱅크출근카즈하프리뷰카즈하KAZUHA르세라핌LESSERAFIM,Music Bank Commuting Kazuha Preview KAZUHA LESSERAFIM,2022-05-27 02:48:59+00:00,ko
1530018174506110976,아는형님르세라핌사쿠라lesserafim르세라핌LESSERAFIM미야와키사쿠라MiyawakiSakura宮脇咲良사쿠라Sakurasakuchan…,Knowing Brothers Le Seraphim Sakura lesserafim LESSERAFIM Miyawaki Sakura Palace 脇咲良 Sakura Sakurasakuchan…,2022-05-27 02:48:53+00:00,ko
1530018057283743744,르세라핌은채출근프리뷰은채야오늘도파이팅르세라핌LESSERAFIM홍은채은채HONGEUNCHAEEUNCHAE,Le Seraphim Eun Chae Eun Chae Preview,2022-05-27 02:48:25+00:00,ko
1530017982885527552,사운드웨이브팬싸판다채원르세라핌김채원채원LESSERAFIMKIMCHAEWONCHAEWON,LESSERAFIMKIMCHAEWONCHAEWON LESSERAFIMKIMCHAEWONCHAEWON,2022-05-27 02:48:08+00:00,ko
1530018878457257991,HYBEEDU레시피북에파전김치볶음밥순두부찌개를넣어주셨으면합니다나는BTS가가진유대를절대적으로사랑합니다BTS형제애만세음식사랑이프로젝트에…,I hope you put Pajeon Kimchi Fried Rice Sundubu Jjigae in the HYBEEDU recipe book. I absolutely love the bond that BTS has.,2022-05-27 02:51:41+00:00,ko
1530019587462352896,출근사랑햄김채원CHAEWONチェウォン르세라핌LESSERAFIM,Chaewon Kim Chaewon Chaewon Chaewon Le Seraphim LESSERAFIM,2022-05-27 02:54:30+00:00,ko
1530019555392757785,뮤뱅출근길예쁘니들허윤진YUNJINホユンジン카즈하KAZUHAカズハ샤인즈SHINEZ르세라핌LESSERAFIM,"M-Bang, Pretty Needles, Yoonjin Heo, Yunjin YUNJIN, KAZUHA, KAZUHA, Shines, SHINEZ, LESSERAFIM",2022-05-27 02:54:23+00:00,ko
1530019369635311618,KP르세라핌LESSERAFIM사쿠라X홍은채X김채원바비인형들의뮤뱅출근길마니아TVviaYouTube,KP LESSERAFIM Sakura X Hong Eun-chae X Kim Chae-won Barbie dolls mubang commute to work Mania TVviaYouTube,2022-05-27 02:53:38+00:00,ko
1530019192795037703,더쇼위감사합니다많은사랑받을수있게해주셔서감사드려요ㅠㅠ보답할수있도록더열심히하겠습니다LESSERAFIMEUNCHAEFEARLESS은채…,Thank you The Showwe Thank you for allowing me to receive a lot of love ㅠㅠ I will work harder to repay you LESSERAFIMEUNCHAEFEARLESS Eunchae…,2022-05-27 02:52:56+00:00,ko
1530020207996960768,모든대리티켓팅•취켓팅•폼림버튼림위버스문의받아요공지안뜬공연미리예약가능뮤지컬데스노트•웃는남자•지킬앤하이드•메이사의노래엔시티나훈아임영웅르세라핌투바투콘서트세븐틴더보이즈배구농구야구축구토트넘내한경력마음함댈티양도,All agency ticketing · Chucketing · Form Rim Button Rim We Bus Inquiries Unpublished performances Reservation possible in advance Musical Death Note · The Man Who Laughs · Jekyll and Hyde · Meisa&#39;s Song NCT Na Hoon I&#39;m Hero Le Seraphim to Batu Concert Seventeen The Boys Volleyball Basketball Baseball Soccer Tottenham Experience in Korea,2022-05-27 02:56:58+00:00,ko
1530020158261313536,르세라핌김가람학폭사실이었다…피해자차가해고통극단시도→자퇴까지,It was the case of Le Seraphim Kim Garam&#39;s sexual assault... Victim’s difference of dismissal and extreme attempt → Resignation,2022-05-27 02:56:46+00:00,ko
1530020121510821888,르세라핌김가람학폭의혹진실공방치닫나…피해자차가해고통전문,Le Seraphim Kim Garam&#39;s school violence scandal closes for truth... Victim Chaga Dismissal Specialist,2022-05-27 02:56:38+00:00,ko
1530020086798778368,피해자측르세라핌김가람학폭가해사실…차가해멈춰달라,"Victim&#39;s seraphim Kim Ga-ram&#39;s sexual assault case... I&#39;m getting cold, please stop",2022-05-27 02:56:29+00:00,ko
1530019953600270337,“르세라핌김가람학폭가해사실”…피해자차가해주장,“Re-Seraphim Kim Garam School-Attack Accused”… victim&#39;s car,2022-05-27 02:55:57+00:00,ko
1530019927046103040,아이즈원아이브르세라핌미개봉일괄판매및양도권은비포토북강혜원수필집A버전B버전강혜원뷰티컷김민주포토북아이브르세라핌앨범사진에보이는모든미개봉품일괄IZONEphotobookKoreanaddressonlyOfficialphotobook아이즈원아이브르세라핌,IZONE Ive Seraphim Unopened bulk sale and transfer rights Eunbi Photobook Kang Hyewon Essay A version B version Kang Hyewon Beauty Cut Kim Minjoo Photobook Ivere Seraphim All unopened items shown in album photos IZONEphotobookKoreanaddressonlyOfficialphotobook,2022-05-27 02:55:51+00:00,ko
1530019829356593152,르세라핌김가람학폭피해자…차가해로극도의불안증세전문,Le Seraphim Kim Garam School Bomb Victim... Chaga Haero Extreme Anxiety Symptoms Specialist,2022-05-27 02:55:28+00:00,ko
1530019828647350272,팝콘게임즈카드슬리브하드×개당양도해요준등기개까지반택일반택배우체국택배금요일발송popcorngamessleeveshardsell…,Popcorn Games Card Sleeve Hard × Each piece is transferred.,2022-05-27 02:55:28+00:00,ko
1530019806698930182,아이즈원르세라핌굿즈일괄판매및양도아이즈원온콘특전포카교통카드트레카장서울콘dvd은비블루레이채원키트채원블룸키트풀세트원릴러씬미공개포카장르세라핌쇼케이스팬키트일괄만원KoreanaddressonlyOfficialPhotocardIZONELESSERAFIM,Batch sales and transfer of IZone Seraphim goods IZONE ON CON benefits Poca transportation card Trekajang Seoul Condvd Eunbi Blu-ray Chaewon Kit Chaewon Bloom Kit Full Set One Reeler Scene Undisclosed Poka Genre Seraphim Showcase Fan Kit Bulk KoreanaddressonlyOfficialPhotocardIZONELESSERAFIM,2022-05-27 02:55:22+00:00,ko
1530019701036040192,본인인증안한더쿠아이디에팜오픈카톡으로문의눈팅용아이디몬스타엑스더보이즈더비세븐틴캐럿엔시티엔하이픈스키즈투바투에이티즈방탄소년단아미엑소에스파엔믹스트와이스블랙핑크아이브장원영르세라핌사쿠라재찬박서함시에러ll,ID MONSTA X The Boyz The B Seventeen Carat NCT N Hyphen Skis 2 B2 ATEEZ BTS ARMY EXO SPA N Mix Twice Blackpink Ive Jang Won Young Le Seraphim Sakura Jae Chan Box Seo Ham Shi error ll,2022-05-27 02:54:57+00:00,ko
1530019697995165696,파국치닫나…르세라핌김가람학폭피해자극단적시도까지,Is the catastrophe coming to an end... Le Seraphim Kim Garam until a timely attempt to provoke a victim of a sexual assault,2022-05-27 02:54:57+00:00,ko
1530019677208195073,본인인증안한더쿠아이디에팜오픈카톡으로문의눈팅용아이디몬스타엑스더보이즈더비세븐틴캐럿엔시티엔하이픈스키즈투바투에이티즈방탄소년단아미엑소에스파엔믹스트와이스블랙핑크아이브장원영르세라핌사쿠라재찬박서함시에러l,ID MONSTA X The Boyz The B Seventeen Carat NCT N Hyphen Skis Tova 2 ATEEZ BTS ARMY EXO SPA N Mix Twice Blackpink Ive Jang Won Young Le Seraphim Sakura Jae Chan Box Seo Ham Shi error,2022-05-27 02:54:52+00:00,ko
1530019661513109505,“하이브·르세라핌김가람차가해멈춰라”학폭피해자측경고장공식,"“Hive, Le Seraphim, Kim Garam, stop” official warning letter from victims of bullying",2022-05-27 02:54:48+00:00,ko
1530019631158927360,본인인증안한더쿠아이디에팜오픈카톡으로문의눈팅용아이디몬스타엑스더보이즈더비세븐틴캐럿엔시티엔하이픈스키즈투바투에이티즈방탄소년단아미엑소에스파엔믹스트와이스블랙핑크아이브장원영르세라핌사쿠라재찬박서함시에러,ID MONSTA X The Boyz The B Seventeen Carat NCT N Hyphen Skis Tova 2 ATEEZ BTS ARMY EXO SPA N Mix Twice Blackpink Ive Jang Won Young Le Seraphim Sakura Jae Chan Box Seo Ham Shi Error,2022-05-27 02:54:41+00:00,ko
1530019600288878592,전문르세라핌김가람학폭피해자나섰다,Professional seraphim Kim Garam as victims of school violence,2022-05-27 02:54:33+00:00,ko
1530019584706613248,르세라핌팬싸인회대리찍사합니다사쿠라김채원허윤진카즈하김가람홍은채띔도가능합니다Sellinglesserafimofflinefansignsignedpageslot프로필오픈카톡으로문의주세요데이터DATA,Le Seraphim Fan Signing Event I will take pictures as a proxy,2022-05-27 02:54:30+00:00,ko
1530019560451342337,르세라핌김가람파격의상,Le Seraphim Kim Garam Extraordinary Costume,2022-05-27 02:54:24+00:00,ko
1530019523893821442,학폭의혹‘르세라핌’김가람이번엔‘가해자문건’사진확산,"Suspicion of school violence &#39;Le Seraphim&#39; Kim Garam This time, &#39;Perpetrators Advisory Documents&#39; photos spread",2022-05-27 02:54:15+00:00,ko
1530019489638907910,결국뉴스까지진출해버린르세라핌김가람,"Le Seraphim Kim Garam, who eventually made it to the news",2022-05-27 02:54:07+00:00,ko
1530019363390357504,아이즈원굿즈일괄판매히스토리키트개미개봉콜렉트북개미개봉미니플래그개미개봉일즈원인형개미개봉개개봉서울콘dvd블루레이키트원릴러씬미공개포카장르세라핌쇼케이스팬키트일괄일괄배송비포함만원개별아이즈원IZONE르세라핌,IZONE Goods Batch Sales History Kit Unopened Collect Book Ant Unopened Mini Flag Unopened Unopened Dates Unopened Seoul Condvd Blu-ray Kit One Reeler Scene Unpublished Poker Genre Seraphim Showcase Fan Kit Batch Including Shipping Fee Individual IZONE IZONE Le Seraphim,2022-05-27 02:53:37+00:00,ko
1530019318481625088,르세라핌김가람소속사측추가공지,Additional notice from Le Seraphim Kim Garam’s agency,2022-05-27 02:53:26+00:00,ko
1530019162679955457,스압르세라핌김가람학폭관련하이브추가입장문,Sap seraphim Kim Garam added hives related to the sexual assault,2022-05-27 02:52:49+00:00,ko
1530019054341083137,김가람잠시활동중단amp르세라핌인체제,Kim Garam has been temporarily suspended from activities and is a seraphim person.,2022-05-27 02:52:23+00:00,ko
1530018989358780418,하이브쏘스뮤직르세라핌김가람관련의혹에대한추가입장,Additional comments on allegations related to Hive Source Music Le Seraphim Kim Garam,2022-05-27 02:52:08+00:00,ko
1530018872551608320,르세라핌사쿠라X홍은채X김채원요정들이만드는더블하트,A double heart made by Le Seraphim Sakura X Hong Eun-chae X Kim Chae-won Fairies,2022-05-27 02:51:40+00:00,ko
1530018869909127177,르세라핌사쿠라머리카락마저아이돌,"Le Seraphim, Sakura Hair, Even Idol",2022-05-27 02:51:39+00:00,ko
1530018869611360256,르세라핌김채원의미모에내가더눈부셔요,Le Seraphim Kim Chae-won&#39;s beauty makes me more dazzling,2022-05-27 02:51:39+00:00,ko
1530018868843843584,르세라핌카즈하흩날리는여신미,"Le Seraphim Kazuha, the flying goddess beauty",2022-05-27 02:51:39+00:00,ko
1530018868663418881,르세라핌홍은채꼬부기막내등장,"Le Seraphim, the youngest member of Hong Eun Chae, appears",2022-05-27 02:51:39+00:00,ko
1530018868403392512,르세라핌허윤진X카즈하햇살보다빛나는미소투샷,Le Seraphim Heo Yunjin X Kazuha Two-shot with a smile that shines brighter than the sun,2022-05-27 02:51:39+00:00,ko
1530018867514249216,르세라핌사쿠라감탄이절로나오는미모,"Le Seraphim Sakura, an admirable beauty",2022-05-27 02:51:39+00:00,ko
1530018846223917056,사진르세라핌사쿠라출근길패션화보사진르세라핌사쿠라우아한출근길사진르세라핌사쿠라명품미소사진르세라핌사쿠라아름답다https…,Le Seraphim Sakura on the way to work fashion pictorial photos Le Seraphim Sakura on her way to work photos,2022-05-27 02:51:33+00:00,ko
1530020260237422592,하이브측김가람학폭허위사실…피해자일방적주장유감공식입장,Hive side Kim Garam’s false facts about school violence… Official position of regret for the victim&#39;s unilateral claim,2022-05-27 02:57:11+00:00,ko
1530020191647973376,김가람학폭피해자측하이브입장정정없을시욕설메시지공개,"Kim Garam School violence victim&#39;s side Hive&#39;s position is not corrected, abusive message is released",2022-05-27 02:56:54+00:00,ko
1530019923824889856,김가람학폭의혹제기자하이브입장번복하고사과하라,Reporter Kim Ga-ram&#39;s alleged sexual assault Reverse stance on Hive and apologize,2022-05-27 02:55:50+00:00,ko
